lifestyles~life style|lifestyle
lifetime~career|life
lift~boost|chairlift|boost|ease
lifted~Fueled|eased
lifter~weightlifter|cager
lifting~easing|resumption
liftoff~launching|takeoff
ligament~tendon|cartilage
light~sunlight|Lighting|heavy|creamy|illuminate|light up
lighted~illuminated|darkened
lighten~brighten|lessen
lightening~lightning|dowel
lighter~cigarette lighter|overweight
lighthearted~satirical|humorous
lightly~gently|generously
lightness~poignancy|nimbleness
lightning~hail|tornado
lightweight~middleweight|welterweight|middleweight|heavyweight
likability~charisma|trustworthiness
likable~engaging|charming
like~worth|alike|include|love
likeable~likable|unassuming
likelihood~probability|possibility
likely~unlikely|able
liken~attribute|relate
likeness~visage|portrait
likes~rebelliousness|Joint Commission
likewise~always|still
liking~detriment|affinity
lilac~lavender|azalea|pastel|lavender
lilt~brogue|drawl
lilting~plaintive|tinny
lily~carnation|tulip
limb~leg|tree branch
limber~lithe|spry
limbo~jeopardy|flux
lime~lemon|lime juice|mince|grate
limelight~spotlight|public eye
limestone~granite|sandstone
limit~restriction|Limitation|restrict|reduce
limited~Dayton Hudson|Gymboree|minimal|broad
limiting~restricting|reduced
limitless~unlimited|infinite
limn~compartmentalize|modulate
limousine~Limo|jeep
limp~prosthesis|uptick|crispy|flabby|hobble|trudge
limping~motoring|foundering
linchpin~cornerstone|centerpiece
line~accordance|road|single|decorate
lineage~bloodline|ancestry
linear~nonlinear|chronological
linebacker~running back|quarterback
lined~bordered|covered
lineman~tackle|linemen
linemen~lineman|cornerbacks
linen~silk|wool
liner~line drive|grounder
linesman~Pruett|Hendry
lineup~rotation|roster
linger~persist|fester
lingerie~underwear|bikini
lingering~VFA|chemical compound|nagging|residual
lingo~jargon|slang
linguine~penne|fettuccine
linguist~mathematician|art historian
linguistic~cultural|racial
linguistics~anthropology|sociology
lining~inflammation|tissue
link~connection|tie|connect|relate
linkage~link|business relation
linked~connected|related
linking~upgrading|bundling
linkup~docking|rendezvous
linoleum~flooring|parquet
lint~dust|grease
lion~tiger|elephant
lionize~revile|vilify
lip~mouth|cheek
lipstick~mascara|eyeliner|pucker|nauseate
liquefied~hydroelectric|compressed
liquefy~caramelize|burn off
liqueur~rum|Grand Marnier
liquidate~nationalize|recapitalize
liquidation~divestiture|reorganization
liquidator~CEC|bondholder
liquidity~money supply|volatility
liquor~alcohol|alcoholic beverage
lira~lire|French franc
lire~French franc|franc
list~DL|roster|identify|include
listed~ranked|outlined
listen~cold shoulder|mommy|watch|talk
listener~viewer|Reader
listening~reading|viewing
listeria~coli|salmonella
listing~list|directory
listless~lackluster|lethargic
litany~recitation|string
litchi~mango|GUAVA
liter~kilowatt hour|gallon
literacy~illiteracy|education
literal~colloquial|simplistic
literally~practically|nearly
literary~artistic|musical
literate~overweight|gung-ho|illiterate|intelligent
literati~dramatist|oddsmakers
literature~poetry|art
lithe~lanky|rangy
lithium~manganese|cadmium
lithograph~woodcut|etching
litigant~whistle-blowers|plaintiff
litigate~rehear|adjudicate
litigation~lawsuit|legal action
litigious~politicized|acquisitive
litter~cigarette butt|Garbage|strew|dot
littered~paved|unpaved
little~bit|much|enough|much
liturgical~vernacular|devotional
liturgy~religious service|psalm
livable~habitable|bearable
live~Late Edition|Nightline|nightly|dead|grow up|stay
livelihood~standard of living|well-being
liveliness~playfulness|coherence
lively~engaging|vibrant
liven~spruce|freshen
liver~kidney|lung
livery~line of products|Star of David
livid~irate|furious
living~life|people|working|divorced
lizard~snake|reptile
llama~yak|alpaca
load~burden|ton|pack|single
loaded~semiautomatic|unloaded
loader~backhoe|excavator
loading~unloading|refining
loads~deflector|usability
loaf~bread|cake|mope|skulk
loafer~trouser|dress shirt
loan~debt|fund|lend|grant
loath~reluctant|unwilling
loathe~dislike|despise
loathing~distrust|dislike
loathsome~revolting|unsavory
lob~drop shot|volley|hurl|Toss
lobby~hallway|living room|argue|criticize
lobbying~recruiting|courting|money-raising|investigatory
lobbyist~lawyer|consultant
lobe~eye socket|nostril
lobster~crab|shrimp
local~resident|people|regional|domestic
locale~location|destination
locality~local government|municipality
localization~urbanization|industrialization
localize~diversify|commercialize
localized~thyroid|recurrent
locally~domestically|regionally
locate~situate|build
located~situated|Nestled
locating~IAF|Medicare HMO
location~site|venue
locator~chrono|diag
lock~safety lock|background check|embroil|shut
lockbox~Shays-Meehan|poison pill
locked~unlocked|embroiled
locker~stall|cubicle
locking~filtering|damming
lockout~labor dispute|work stoppage
lockstep~single file|Synch
lockup~state prison|psychiatric hospital
locomotive~passenger train|tractor|small-sized|unlicensed
locus~determinant|wellspring
locust~insect|termite
locution~duality|mannerism
lode~trove|treasure trove
lodge~inn|motel|file|reject
lodging~accommodation|hotel room
loft~condominium|apartment|loop|flick
lofty~noble|grandiose
log~timber|lumber|prefabricated|one-room|download|scan
logger~Fishermen|conservationist
loggerhead~odds|impasse
logging~felling|mining
logic~reasoning|common sense
logical~rational|reasonable
logically~rationally|persuasively
logistical~Logistic|organizational
logistics~warehousing|transportation
logjam~stalemate|impasse
logo~insignia|sticker
loincloth~straw hat|life vest
loiter~congregate|lounge
loll~lounge|doze
lollipop~popsicle|nipple
lone~sole|fellow
loneliness~sadness|helplessness
lonely~sad|miserable
loner~recluse|outcast
lonesome~lonely|psyched
long~Miller|smith|short|even|would like|yearn
longed~hoped|searching
longer~Delta @|bigger
longest~second-longest|first pitcher
longevity~durability|happiness
longhand~handwriting|Sydney Morning Herald
longing~yearning|sadness
longingly~admiringly|blankly
longitude~latitude|Fahrenheit
longshot~long shot|shoo-in
longstanding~long-held|decades-old
longtime~former|onetime
look~glance|style|seem|feel
looker~soulmate|hard worker
lookout~prowl|alert
loom~PASSES|easel|hover|fade
looming~impending|escalating
loon~heron|gull
loony~lunatic|idiot|one-note|live-action
loop~axel|salchow|loft|curve
looper~Jelisic|Swango
loophole~flaw|tax break
looping~fifth-inning|fourth-inning
loopy~goofy|sheepish
loose~Waldorf-Astoria Hotel|Rockefeller University|tight|relaxed|unleash|loosen
loosely~tightly|inextricably
loosen~tighten|ease
looseness~meniscus|sameness
loosening~Tightening|easing
loot~booty|belonging|ransack|plunder
looted~stolen|confiscated
looter~rioter|vandals
looting~arson|vandalism
lop~shave|mulch
lope~skitter|waddle
lopsided~one-sided|hard-fought
loquacious~talkative|voluble
lore~folklore|legend
lorry~minibus|tractor trailer
lose~divestment|pan-Arab|win|have
loser~Gainer|decliner
losing~winning|injured
loss~defeat|victory
losses~financial loss|no-decisions
lost~Mickey Blue Eyes|Beauty Queen|missing|spent
lot~plenty|kind
lotion~shampoo|deodorant
lots~gob|Ninety-nine percent
lottery~gambling|Powerball
loud~thunderous|deafening
loudest~quickest|cowbell
loudly~vehemently|vociferously
loudmouth~matzoh|hyper
loudspeaker~public address system|intercom
lounge~dining room|conference room|loll|sit
lounging~crouched|aground
lousy~crummy|mediocre
lout~whiner|slob
louver~stanchion|truss
lovable~cuddly|cute
love~passion|affection|like|hate
loved~appreciated|admired
lovelorn~lovesick|impressionable
lovely~beautiful|gorgeous
lovemaking~kissing|seduction
lover~boyfriend|enthusiast
lovesick~lovelorn|chubby
loving~caring|affectionate
lovingly~painstakingly|meticulously
low~high|level|high|lowest
lowball~overestimate|understate
lowbrow~family-oriented|highbrow
lower~lower than|low|reduce|increase
lowered~reduced|lower-than-expected
lowering~raising|dropping|raising|lowered
lowest~highest|highest level|low|high
lowland~highland|flatlands
lowlife~misfit|weirdo
lowly~last-place|woeful
lox~smoked salmon|bagel
loyal~faithful|sympathetic
loyalist~supporter|ally
loyally~steadfastly|wholeheartedly
loyalty~allegiance|devotion
lozenge~antacid|sulfate
lubricant~lubricating oil|liquefied petroleum gas
lubricate~grease|seal in
lucid~concise|coherent
lucidity~spunk|directness
luckily~Fortunately|unfortunately
lucky~Kroger|Food Lion|fortunate|unlucky
lucrative~profitable|expensive
ludicrous~ridiculous|preposterous
lug~goofball|lout|tote|haul
luge~biathlon|bobsled
luggage~baggage|suitcase
lugubrious~melancholic|surrealistic
lukewarm~tepid|unenthusiastic
lull~hiatus|letup|fool|delude
lulu~Otello|backpacker
lumber~timber|Plywood|rumble|amble
lumbering~hulking|half way
lumberjack~NAU|Scarlet Knights
luminary~greats|celebs
luminous~glowing|bright
lump~tumor|nodule|categorize|classify
lumpy~sticky|elastic
lunacy~insanity|craziness
lunar~Martian|polar
lunatic~idiot|loony|utopian|American-led
lunch~dinner|breakfast|dine|breakfast
luncheon~banquet|dinner
lunchroom~cafeteria|recreation room
lunchtime~noontime|hourlong
lung~kidney|liver
lunge~word of advice|pushup|dive|glare
lupus~rheumatoid arthritis|Parkinson's
lurch~nose dive|u-turn|careen|hurtle
lurid~salacious|sordid
lurk~hide|lie
lurking~lingering|latent
luscious~delicious|sweet
lush~yellow light|Tony Dungy|verdant|terraced
lust~greed|jealousy|crave|hanker
luster~oomph|pizazz
lustily~heartily|derisively
lustrous~burnished|dyed
lusty~thunderous|deafening
lute~fiddle|mandolin
luxuriant~wavy|lush
luxurious~luxury|spacious
luxuriously~tastefully|sparsely
luxury~comfort|elegance|luxurious|high-end
lycopene~vitamin E|vitamin C
lying~lying under oath|perjury|sprawled|motionless
lymphoma~leukemia|colon cancer
lynch~Greenwald|Rosen|behead|slay
lynching~stabbings|abduction
lynx~grizzly bear|black bear
lyric~Song|melody
lyrical~POETIC|haunting
lyrically~eloquently|powerfully
lyricism~elegance|eloquence
lyricist~songwriter|arranger
lysine~citric acid|ethanol
macabre~racy|grisly
macaroni~linguine|spaghetti
macaw~cockatoo|heron
mace~allspice|cardamom
machete~ax|knife
machination~maneuverings|intrigue
machine~Computer|PC
machinery~textile|electronics
machinist~steelworker|United Auto Workers
machismo~individualism|bravado
macho~Bad-Boy|manly
mackerel~bluefish|monkfish
macro~parliamentary democracy|fungi|macro-economic|macroeconomic
macroeconomic~macro-economic|macro
macroeconomics~medium-term|Ministry of Economy
mad~Frasier|Spin City|angry|crazy
madam~Pusher|pedophile
madame~madam|Gen
madcap~on-field|zany
maddening~bewildering|numbing
maddeningly~frustratingly|devilishly
madly~wildly|frantically
madman~maniac|psychopath
madmen~Kook|holy man
madness~insanity|mayhem
maelstrom~firestorm|vortex
maestro~conductor|cognoscenti
mafioso~nobleman|hoodlum
mag~Clothier|junkie
magazine~newspaper|publication
maggot~aphid|termite
magic~excitement|pacer|magical|glow-in-the-dark
magical~magic|miraculous
magically~miraculously|suddenly
magician~juggler|acrobat
magisterial~fictionalized|full-length
magma~lava|groundwater
magnanimous~effusive|conciliatory
magnate~tycoon|mogul
magnesium~potassium|Zinc
magnet~lightning rod|Mecca
magnetic~electromagnetic|infrared
magnetism~magnetic field|gravity
magnificence~strangeness|timelessness
magnificent~Majestic|spectacular
magnificently~splendidly|beautifully
magnified~aroused|degraded
magnify~compound|exacerbate
magnitude~severity|enormity
magpie~PSG|Red Star
mahogany~Oak|pine
maid~housekeeper|housemaid
maiden~lass|blonde|Round-the-World|around-the-world
mailbox~locker|glove compartment
mailed~three-page|two-page
mailer~mailings|Bellow
mailing~mailings|speller
mailings~mailer|brochure
mailman~mail carrier|letter carrier
maim~mutilate|wound
maiming~mutilation|pillaging
main~pumping station|stumbling block|major|principal
mainframe~mainframe computer|workstation
mainland~Taiwan|Hong Kong
mainlanders~illegals|Russian Jews
mainline~affiliate with|discomfit
mainstay~backbone|staple
mainstream~cutting edge|avant garde
maintain~ensure|strengthen
maintained~groomed|tended
maintenance~repair|construction
maize~wheat|sorghum
majestically~serenely|menacingly
majesty~grandeur|beauty
major~majors|Masters|main|second-largest|wive|pan out
majority~minority|two-thirds
majors~major league|NL
make~doe|can|have|call
maker~manufacturer|company
makeshift~ramshackle|improvised
makeup~composition|lipstick
making~offing|evolution
makings~sneak preview|midst
malady~ailment|illness
malaise~stagnation|downturn
malaria~cholera|tuberculosis
malathion~anvil|DDT
malcontent~misfit|little leaguer
male~female|woman|female|African-American
malevolence~singularity|bullishness
malevolent~Omnipotent|murderous
malfeasance~malpractice|bribe-taking
malformation~deformity|abnormality
malfunction~power failure|glitch|stop working|fail
malfunctioning~faulty|on-board
malice~bitterness|arrogance
malicious~baseless|defamatory
maliciously~wantonly|negligently
malign~vilify|demonize
malignancy~malignant tumor|tumor
malignant~cancerous|ovarian
maligned~persecuted|vaunted
mall~shopping mall|shopping center
mallard~Harlequin|Maureen
malleable~pliable|flexible
mallet~truncheon|two-by-four
malnourished~undernourished|dehydrated
malnutrition~starvation|diarrhea
malpractice~negligence|misconduct
malt~lager|root beer|distil|liquefy
maltreat~mistreat|brutalize
maltreatment~mistreatment|ill-treatment
mambo~merengue|tango
mammal~Primate|reptile
mammogram~mammography|mammograms
mammography~mammogram|mammograms
mammoth~woolly mammoth|hominid|gigantic|huge
man~woman|people|patrol|cordon off
manage~have|handle
manageable~negligible|achievable
managed~managed-care|financed
management~administration|development
manager~executive|general manager
managerial~organizational|administrative
manatee~turtle|porpoise
mandate~authorization|requirement
mandated~required|sanctioned
mandating~mandatory|court-ordered
mandatory~voluntary|background check|compulsory|voluntary
mandolin~banjo|fiddle
mane~Beard|tress
maneuver~war game|exercise|navigate|steer
maneuverability~explosiveness|mobility
maneuverable~motorized|digestible
maneuvering~infighting|day of reckoning
manganese~Zinc|cadmium
manger~Manger Square|creche
mangle~mutilate|bandage
mangled~mutilated|twisted
mango~pineapple|melon
mangrove~Wetland|tropical rain forest
manhandle~outscore|rout
manhole~Saturday Evening Post|Matchbox
manhood~adulthood|womanhood
manhunt~search|hunt
mania~craze|frenzy
maniac~egomaniac|madman
maniacal~single-minded|fanatical
maniacally~hysterically|uncontrollably
manic~maniacal|frenzied
manicure~pedicure|facial|coiffe|groom
manicured~groomed|landscaped
manicurist~beautician|sixth-grader
manifest~undercarriage|test data|demonstrable|demonstrated|reflect|crop up
manifestation~expression|indication
manifestly~patently|inherently
manifesto~white paper|communique
manifold~fuel system|spark plug
manipulate~exploit|tamper with
manipulation~fraud|intimidation
manipulative~dishonest|devious
manipulator~Philanderer|tactician
mankind~humankind|humanity
manly~macho|masculine
manmade~Adirondack|art deco
manned~unmanned|guarded
mannequin~doll|cutout
manner~demeanor|style
mannered~well-mannered|self-conscious
mannerism~tic|facial expression
mano~Guerra|Carrera
manoeuvre~war game|maneuver|delimit|Caulk
manor~manor house|country house
manse~mansion|town house
mansion~house|Villa
manslaughter~racketeering|endangerment
mantel~armoire|mantelpiece
mantelpiece~mantel|armoire
mantle~Mickey Mantle|Ruth
mantra~refrain|motto
manual~handbook|brochure|automatic|automated
manually~automatically|electronically
manufacture~manufacturing|importation|produce|sell
manufactured~exported|produced
manufacturer~maker|supplier
manufacturing~processing|agriculture
manure~feces|dung
manuscript~diary|artifact
many~some|most
map~chart|photograph|sketch|chart
mapping~decoding|imaging
mar~del|over @@ years ago|plague|overshadow
marathon~Boston Marathon|freestyle
marathoner~miler|chess player
maraud~rearm|fight with
marauder~bandit|cutthroat
marauding~rampaging|invading
marble~granite|limestone|rope off|applique
marbled~tiled|windowless
marbles~frieze|Parthenon
marcher~demonstrator|protester
marching~scrolled|barreled
mare~Adam Vinatieri|Beautiful Pleasure
margarine~butter|shortening
margin~profit margin|lead
marginal~negligible|slight
marginalize~push back|short circuit
marginally~slightly|fractionally
mariachi~Zydeco|klezmer
marigold~snapdragon|petunia
marihuana~hashish|Chara
marijuana~cocaine|heroin
marinade~sauce|broth
marinate~saute|roast
marinated~boneless|grilled
marine~soldier|Marine Corps|maritime|aquatic
mariner~dodger|ASTROS
marionette~puppet|Howdy Doody
marital~extramarital|Spousal
maritime~marine|naval
marjoram~oregano|thyme
mark~world record|record|commemorate|celebrate
markdowns~markup|dibs
marked~Fueled|appreciable
markedly~considerably|appreciably
marker~headstone|plaque
market~stock market|economy|sell|manufacture
marketability~shareholder value|attractiveness
marketable~perishable|bankable
marketeers~monarchist|aldermen
marketer~marketers|distributor
marketers~advertiser|marketer
marketing~Advertising|distribution
marketplace~market|business
marking~lettering|return address
marksman~striker|pass catcher
marksmanship~dribbling|sense of direction
markup~markdowns|nest egg
marlin~Florida Marlins|Phillies
marmalade~orange marmalade|jelly
maroon~purple|beige|beige|woolen|strand|trap
marooned~stranded|trapped
marque~MG|Sergio
marquee~top-@@|helluva
marred~Angered|buffeted
marriage~relationship|abortion
married~divorced|unmarried
marrow~bone marrow|kidney
marry~divorce|remarry
marshal~federal agent|FBI agent|mobilize|Muster
marshall~Kansas State|Virginia Tech
marshland~wetlands|parkland
marshmallow~macadamia nut|pecan
marshy~swampy|low-lying
mart~discount chain|convenience store
martin~Jarrett|Gordon
martyr~hero|Saint|hypnotize|delude
martyrdom~immortality|schism
marvel~feat|miracle|chuckle|marvel at
marvelous~terrific|amazing
marvelously~wonderfully|superbly
mascara~eyeliner|eyeshadow
mascot~logo|cheerleader
masculine~feminine|singular
masculinity~femininity|manhood
mash~Love Lucy|E.R|chop|Dice
mashed~pureed|baked
masher~latke|tongs
mask~helmet|hat|reflect|belie
masked~heavily-armed|gun-toting
masochistic~schizophrenic|perverse
masonry~prefabricated|energy-efficient
masquerade~polka|puppet show|prostrate|compartmentalize
mass~mass.|prayer service|deploy|stand guard
massacre~killing|genocide|slaughter|gun down
massage~acupuncture|hypnosis|rub|knead
masse~Brasil|Corliss Williamson
massed~marching|protesting
masses~four inches|more than @@ inches
masseur~stuntman|foster mother
masseuse~herbalist|physical therapist
massive~huge|large-scale
massively~hugely|phenomenally
mast~half-staff|half-mast
mastectomy~vasectomy|angioplasty
master~master's degree|doctorate|itinerant|apprentice|grasp|learn
masterful~masterly|superb
masterfully~artfully|brilliantly
masterly~masterful|deft
mastermind~ringleader|perpetrator|orchestrate|plot
masterpiece~classic|painting
masterwork~masterpiece|fief
mastery~grasp|acumen
masthead~sports section|leaderboard
mastodon~woolly mammoth|Tyrannosaurus rex
masturbation~sexual intercourse|flatulence
mat~mattress|blanket|coiffe|stick up
matador~gamecock|Boilermakers
match~semifinal|quarterfinal|win|play
matched~solved|spaced
matches~match|quarterfinal
matching~velvet|beaded
matchmaker~traffic cop|guardian angel
mate~mates|roommate|breed|clone
material~chemical|information|logistical|Logistic
materialism~atheism|consumerism
materialistic~selfish|male-dominated
materialization~fulfilment|furtherance
materialize~pan out|fall through
materially~financially|morally
materiel~munition|weaponry
maternal~paternal|prenatal
maternity~inpatient|outpatient
mates~mate|crewmates
math~mathematics|algebra
mathematical~statistical|numerical
mathematically~technologically|scientifically
mathematician~linguist|physicist
mathematics~math|computer science
matinee~rainout|doubleheader
mating~courtship|Haj
matriarch~breadwinner|patriarch
matrimonial~anti-piracy|marital
matrimony~September, @@@@|Eid
matron~socialite|housewife
matt~Matthew|Tim
matte~metallic|conceded
matter~issue|affair|matter to|mean
mattress~blanket|pillow
maturation~rejuvenation|urbanization
mature~intelligent|competent|evolve|grow
matured~clothed|assumed
maturing~Balkanization|hardening
maturity~courage|toughness
matzo~matzoh|buttermilk
matzoh~matzo|chocolate chip cookie
maudlin~mawkish|corny
maul~drub|bludgeon
mausoleum~tomb|cemetery
mauve~beige|violet
maverick~Dallas Mavericks|Celtics|reform-minded|law-and-order
maw~crevasse|maelstrom
mawkish~maudlin|sappy
maxim~GQ|vanity fair
maximise~maximize|economize
maximize~maximise|enhance
maximum~minimum|average|minimum|optimum
may~June|April
mayhem~carnage|chaos
mayonnaise~sour cream|mustard
mayoral~gubernatorial|presidential
mayoralty~mayorship|governorship
mayorship~mayoralty|International Airport
mb~acw|scl
mead~Cadbury|Finkel
meadow~pasture|grassland
meager~paltry|hefty
meal~dinner|lunch
mean~nasty|rude|lead to|intend
meander~snake|amble
meandering~winding|circuitous
meaning~significance|implication|unitals|hurting
meaningful~constructive|substantive
meaningfully~substantively|concretely
meaningless~irrelevant|worthless
meanness~viciousness|selfishness
means~method|tool
meanspirited~satiric|off-kilter
meantime~particular|accordance|haltingly|alike
measles~diphtheria|polio
measly~whopping|paltry
measurable~appreciable|Tangible
measurably~appreciably|markedly
measure~legislation|bill|calculate|gauge
measured~recorded|reasoned
measurement~data|calculation
meat~pork|beef
meatball~cutlet|tomato sauce
meaty~juicy|succulent
meccas~retail operation|metropolises
mechanic~flight attendant|electrician
mechanical~electrical|electronic
mechanically~structurally|tactically
mechanism~framework|procedure
mechanization~industrialization|urbanization
mechanize~motorize|industrialize
mechanized~armored|motorized
med~polytechnic|divinity
medal~gold|title
medalist~medallist|champion
medallion~cutlet|plaque
medallist~medalist|medal winner
meddle~interfere|intervene
meddlesome~doting|stay-at-home
meddling~tyrannical|meddlesome
media~news media|press
median~gross income|asking price|inflation-adjusted|after-tax
mediate~broker|intervene
mediation~diplomacy|arbitration
mediator~facilitator|envoy
medic~paramedic|infantryman
medical~medical care|health service|scientific|educational
medically~scientifically|academically
medicare~social security|Medicaid
medicate~circumcise|short-change
medication~drug|pill
medicinal~herbal|anti-cancer
medicine~drug|medication
medieval~ancient|baroque
mediocre~so-so|dismal
mediocrity~cynicism|despair
meditate~sleep in|pray
meditation~yoga|Qigong
meditative~contemplative|ethereal
medium~tool|genre|medium-size|diced
medley~breaststroke|backstroke
meek~docile|timid
meekly~willingly|Stoically
meet~Commonwealth Games|Asian Games|meet with|hold
meeting~summit|talk
megabits~kilobits|Gigahertz
megabyte~gigabyte|megahertz
megahertz~Gigahertz|kilobits
megaphone~bullhorn|loudspeaker
melancholic~soulful|professorial
melancholy~sadness|sorrow|wistful|haunting
melange~mishmash|smorgasbord
melanoma~myeloma|lung cancer
melatonin~leptin|estrogen
meld~blend|mesh
melding~merging|Convergence
melee~brawl|scuffle
mellow~raspy|earthy|wane|abate
melodic~rhythmic|lyrical
melodrama~drama|comedy
melodramatic~maudlin|sappy
melody~tune|lyric
melon~cantaloupe|mango
melt~Ladle|bicycling|heat|Cook
meltdown~collapse|downturn
meltdowns~meltdown|downturns
melted~cooled|melting
melting~thawing|warming|Antarctic|melted
mem~IC|BLUETOOTH
member~leader|lawmaker
membership~accession|participation
membrane~tissue|coating
memento~memorabilia|keepsake
memo~memorandum|letter
memoir~autobiography|biography
memorabilia~collectibles|artifact
memorable~unforgettable|enjoyable
memorably~poignantly|vividly
memoranda~memorandum|executive program
memorandum~memo|accord
memorial~monument|museum
memorialize~commemorate|depict
memorize~recite|reread
memory~image|history
men~reestablishment|Garvaghy Road
menace~scourge|threat|threaten|bear down on
menacing~threatening|ominous
menacingly~ominously|longingly
menagerie~line drawing|Princess Mononoke
mend~solid ground|upswing|repair|heal
mendacity~cowardice|deceit
meniscus~ACL|cartilage
menopause~puberty|childbirth
menorah~creche|candelabra
menstruation~puberty|orgasm
menswear~sportswear|eyewear
mental~psychological|physical
mentality~mindset|attitude
mentally~physically|psychologically
mention~description|reference|describe|suggest
mentioned~cited|above-mentioned
mentor~role model|friend
menu~meal|recipe
mercantile~patriarchal|bricks-and-mortar
mercenary~militant|militiamen|altruistic|peace-keeping
merchandise~goods|item|profit from|cannibalize
merchandiser~discount chain|wholesaler
merchandising~product development|marketing
merchant~retailer|vendor
merciful~forgiving|ignominious
merciless~savage|brutal
mercilessly~unmercifully|relentlessly
mercurial~temperamental|erratic
mercury~arsenic|cyanide
mercy~forgiveness|compassion
mere~less than @@|less than @|measly|whopping
merely~simply|purely
merengue~Reggae|samba
merge~spin off|restructure
merged~privatized|incorporated
merger~acquisition|takeover
merging~melding|privatisation|Tokyo-based|debt-ridden
meridian~Infantry Battalion|Morristown
meringue~mousse|custard
merit~validity|legality|warrant|deserve
meritocracy~unionism|permissiveness
meritorious~distinguished|dastardly
mermaid~hyena|Buddha
merrily~joyously|joyfully
merriment~hilarity|rowdiness
merry~Weber|Darnell|joyful|jolly
mesh~nylon|tubing|jibe|jell
mesmerize~captivate|enthral
mesmerized~captivated|Entranced
mesmerizing~captivating|riveting
mess~morass|chaos|screw|tinker
message~letter|statement
messaging~CONFERENCING|Internet-based
messenger~neurotransmitter|maid
messianic~evangelical|apocalyptic
messy~ugly|drawn-out
met~Metropolitan Opera|New York City Opera
metabolic~thyroid|congenital
metabolism~absorption|respiration
metabolize~synthesize|Digest
metal~steel|aluminum|wooden|plastic
metallic~metal|silvery
metallurgical~hi-tech|pharmaceutical
metallurgy~machine-building|petrochemical
metalwork~Pottery|ceramic
metamorphose~mutate|morph
metamorphosis~transformation|turn of events
metaphor~symbol|analogy
metaphoric~metaphorical|aesthetic
metaphorical~figurative|symbolic
metaphorically~figuratively|symbolically
metaphysical~existential|theological
metaphysics~occult|theology
metastasize~recur|snowball
mete~first go|push back
meteoric~phenomenal|stratospheric
meteorite~Meteor|asteroid
meteorological~seismological|geological
meteorologist~forecaster|weather forecaster
meteorology~geology|mechanical engineering
meter~about @@ meters|inch|sandblast|click off
meth~methamphetamine|amphetamine
methadone~AZT|thalidomide
methamphetamine~amphetamine|methamphetamines
methane~carbon monoxide|carbon dioxide
methanol~benzene|urea
method~technique|procedure
methodical~meticulous|systematic
methodically~carefully|painstakingly
methodology~method|technique
meticulous~painstaking|methodical
meticulously~painstakingly|carefully
metric~uncounted|two-and-a-half
metro~Tram|subway
metronome~biological clock|notepad
metropolis~financial center|city
metropolises~shipbuilder|body of water
metropolitan~Metropolitan Museum|Tate Gallery|suburban|downtown
mettle~fortitude|stamina
mezzanine~terrace|patio
mica~Napolitano|Moakley
mice~rat|monkey
micro~small-sized|medium-sized
microbe~microorganism|bacteria
microbial~bacterial|viral
microbiologist~biochemist|neuroscientist
microbiology~pharmacology|molecular biology
microchip~chip|microprocessor
microcomputer~motherboards|supercomputers
microcosm~cross section|indicative
microfilm~floppy disk|celluloid
microorganism~microbe|fungi
microphone~camera|tape recorder
microprocessor~processor|chip
microscope~binocular|telescope
microscopic~tiny|Airborne
microwave~microwave oven|oven|reheat|refrigerate
midafternoon~mid-afternoon|midmorning
midair~fireball|TWA Flight @@@
middle~midst|front|upper|middle-income
middleman~middlemen|intermediary
middlemen~intermediary|middleman
middleweight~welterweight|bantamweight|heavyweight|lightweight
middling~second-worst|above-average
midfield~midcourt|midfielders
midfielder~midfielders|playmaker
midget~stock car|antsy|open-wheel|Indy-car
midland~Lubbock|Crystal City
midmorning~midafternoon|mid-afternoon
midnight~noon|dawn
midpoint~first basket|first points
midrange~bungee|midlevel
midriff~buttock|derriere
midseason~offseason|one-week
midsection~abdomen|social contract
midshipmen~cadet|seminarian
midst~throe|wake
midstream~rough water|first turn
midsummer~summertime|autumn
midterm~midyear|Lok Sabha
midway~Nn|field goal|halfway|half way
midweek~weekday|late-afternoon
midwestern~southeastern|southwestern
midwife~health professional|social worker
midwinter~monthlong|weeklong
midyear~mid-year|year end
mien~demeanor|countenance
miffed~perturbed|angry
might~crown jewels|pervasiveness
mightily~valiantly|tremendously
mighty~Smoke Signals|Cruel Intentions|awfully|first-place
migraine~asthma|arthritis
migrant~immigrant|emigrant|low-wage|landless
migrate~emigrate|immigrate
migration~immigration|Emigration
migratory~endangered|nonnative
mike~tom|Michael
mil~co-payment|admission price
mild~severe|warm
mildew~mold|algae
mildly~faintly|extremely
mile~half mile|a few miles
mileage~horsepower|emission
miler~marathoner|long-distance runner
milestone~turning point|breakthrough
milieu~idiom|ethos
militancy~fundamentalism|separatism
militant~guerrilla|rebel|extremist|hard-line
militarily~economically|politically
militarism~Nazism|militarist
militarist~imperialist|militarism
militaristic~regimented|polarized
militarization~weaponization|inviolability
militarize~overfly|demilitarize
military~army|armed forces|naval|economic
militia~militiamen|Taliban
militiaman~militiamen|South Lebanon Army
militiamen~militia|gunmen
milk~sugar|buttermilk|cereal|export-oriented|clone|wring
milkshake~french fries|cheeseburger
milky~briny|yellowish
mill~factory|paper mill|loiter|stand guard
milled~cracked|scrubbed
millenium~third millennium|millennium
millennia~years.|city block
millennial~apocalyptic|centennial
millennium~century|millenium
millet~sorghum|soya bean
millimeter~centimeter|half-inch
milling~labor-intensive|foreign-owned
